month,uc,PROVINCE,DISTRICT,TEHSIL,geometry,mth_unit_recieved_dummy,mth_unit_billed_dummy,assessment_dummy,payment_dummy,td_loss_dummy,recovery_loss_dummy
24-Apr,800511,Sindh,Tando Muhammad Khan,Bulri Shah Karim,"POLYGON ((68.48764100700004 25.024241913000026, 68.49486816000007 25.023940330000073, 68.49697491100005 25.014794580000057, 68.50061943900005 24.995104283000046, 68.50112437300004 24.993951718000062, 68.49667836200007 24.992168631000027, 68.49395247600006 24.991585420000035, 68.48967948400008 24.992632641000057, 68.48780178700008 24.99480982700004, 68.48284449400006 24.998602278000078, 68.47581242500007 24.99928901100003, 68.47078820100006 24.99790699400006, 68.46885892500006 24.996231546000047, 68.46679047200007 24.994554489000052, 68.46266518700008 24.995385575000057, 68.45928860800007 24.994243004000054, 68.45845145200008 24.994333434000055, 68.45899891300007 24.997214386000053, 68.45578036100005 25.001585688000034, 68.45364369200007 25.004869901000063, 68.45223523600004 25.009268629000076, 68.45152482200007 25.01224226200003, 68.45106650000008 25.01221275100005, 68.45127713900007 25.01334412700004, 68.45035204100003 25.022790976000067, 68.45033633300005 25.02295138100004, 68.45508594300003 25.024441102000026, 68.46044675200005 25.02394630200007, 68.46665325200007 25.024787694000054, 68.47452012400004 25.025757224000074, 68.48764100700004 25.024241913000026))",1652060.0,1314347.0,53042052.0,43454037.0,0.2044193310170332,0.1807625202735369
24-May,800066,Sindh,Ghotki,Mirpur Mathelo,"POLYGON ((69.63543700000008 27.97786700000006, 69.63069900000005 27.96661400000005, 69.61411600000008 27.976090000000056, 69.61080907900003 27.976090000000056, 69.60644402100007 27.976090000000056, 69.60908265100005 27.981998178000026, 69.61030152200004 27.98565562500005, 69.61382971200004 27.991492608000044, 69.61847507100003 27.998865331000047, 69.62063573900008 28.00553405100004, 69.62212658500005 28.01543785900003, 69.62368707500008 28.020125214000075, 69.62407994800003 28.02204672000005, 69.62477600000005 28.02110200000004, 69.63721400000003 28.011034000000052, 69.64093786400008 28.004330709000044, 69.64246542400008 28.001580966000063, 69.64609800000005 27.99504200000007, 69.64195200000006 27.986751000000027, 69.63543700000008 27.97786700000006))",1786953.0,1594067.0,104194084.0,67586827.0,0.1079412832906069,0.3513371930022437
24-Jul,200606,Khyber Pakhtunkhwa,Nowshera,Nowshera,"POLYGON ((72.16672676700006 33.95025988900005, 72.17247944700006 33.947983574000034, 72.18029586400007 33.94869556300006, 72.18496440900003 33.95014390700004, 72.18416274400005 33.94581133300005, 72.18331303700006 33.94121585100004, 72.18420836800004 33.937989670000036, 72.18461674900004 33.936516933000064, 72.18736134700004 33.93594371000006, 72.18750669700006 33.93648152900005, 72.19161616200006 33.932443696000064, 72.19216106000005 33.93288621500005, 72.19293752000004 33.932799886000055, 72.19549225500003 33.933040568000024, 72.20222850500005 33.934885207000036, 72.21260728100003 33.93775463600008, 72.21513438300008 33.937627390000046, 72.21507324400005 33.93756074400005, 72.21564067100007 33.93048081100005, 72.21633134300004 33.92824849100003, 72.21717090600004 33.928356561000044, 72.21673796800007 33.92757142800008, 72.21754335700007 33.91747577700005, 72.21785963600007 33.916971438000076, 72.21860764500008 33.915781579000054, 72.22101162300004 33.915961078000066, 72.23018215000008 33.916797133000046, 72.23257534600003 33.916975222000076, 72.23851236600007 33.89940349900007, 72.23156100000006 33.89432900000003, 72.23951200000005 33.86716100000007, 72.23944403500008 33.86500267100007, 72.23911447700004 33.85453700900007, 72.23739427700008 33.85499925000005, 72.23597356100004 33.85538101700007, 72.22576789700008 33.85980873600005, 72.21773260200007 33.86262601800007, 72.21001632500008 33.86365542400006, 72.19960629800005 33.865383877000056, 72.18930736000004 33.86703268500003, 72.18808893700003 33.86742391100006, 72.18656423700008 33.86791478300006, 72.18209220600005 33.867579929000044, 72.17608493200004 33.86751224300008, 72.16997682000004 33.86773042600004, 72.16309662500004 33.86911415800006, 72.16040723600008 33.87072173200005, 72.15639670100006 33.87065114300003, 72.15539316900004 33.870762771000045, 72.14945048600003 33.87143314700006, 72.14803613700008 33.87596477500006, 72.14428342900004 33.878255928000044, 72.13969274400006 33.878986025000074, 72.13696766900006 33.880029206000074, 72.13627563300008 33.880294383000034, 72.13848610400004 33.88957824600004, 72.13820906500007 33.89175628600003, 72.13818426700004 33.89195117500003, 72.13965851700004 33.89359214000007, 72.14427128100004 33.89532980100006, 72.14980795500003 33.896980333000045, 72.15283232200005 33.89970850700007, 72.15320910700007 33.90024805400003, 72.15291230400004 33.901075777000074, 72.15477235100008 33.91147698100008, 72.15507973500007 33.91161363900005, 72.15267635500004 33.91567226400008, 72.14915295300005 33.91616658000004, 72.14358278800006 33.91536075500005, 72.13877240000005 33.91558252100003, 72.13591051000003 33.91753285600004, 72.13595393800006 33.91804862600003, 72.13617455100007 33.92067130300006, 72.13787658800004 33.92407041900003, 72.14070620300004 33.927760748000026, 72.14510918500008 33.93278971500007, 72.14919242700006 33.937837424000065, 72.14875740900004 33.940479538000034, 72.14900149100004 33.940732241000035, 72.15162676500006 33.94345105000008, 72.15445359600005 33.94615078100003, 72.15606207100006 33.95034362700005, 72.15675738100003 33.95108227600008, 72.15675629200007 33.95095026600006, 72.16672676700006 33.95025988900005))",699964.0,874403.0,45249445.0,31583933.0,-0.2492113880142407,0.3020039693304525
24-Oct,200608,Khyber Pakhtunkhwa,Nowshera,Nowshera,"POLYGON ((71.92480998100007 34.02542760800003, 71.92813641000004 34.01732339500006, 71.92656614400005 34.01733853400003, 71.88899931700007 34.01781838200003, 71.88834651200006 34.017829805000076, 71.88289881900005 34.02355204400004, 71.87981376300007 34.02819488400007, 71.87949887600007 34.02866632800004, 71.89957527400003 34.02877867400008, 71.90258736600003 34.030354499000055, 71.90227579000003 34.03828581300007, 71.90278843400006 34.047020333000034, 71.90708191600004 34.051105059000065, 71.91120046100008 34.056010394000054, 71.91090609700007 34.05892094100005, 71.90982654800007 34.06009895300008, 71.90417334300008 34.06056401500007, 71.90031548800005 34.06136006700007, 71.89916121600004 34.06290282200007, 71.89928201500004 34.07233318100003, 71.90146248900004 34.07990188700006, 71.90713519600007 34.08964540900007, 71.91293140800008 34.098403509000036, 71.91768751200004 34.10424140400005, 71.92304684100003 34.108247832000075, 71.92318029300003 34.108976910000024, 71.92874245100006 34.11174791900004, 71.93396749700008 34.11234477600004, 71.94314546600003 34.11233324700004, 71.94785789800005 34.112059904000034, 71.94977514600004 34.11041095300004, 71.94593675600004 34.10074139500006, 71.94301890400004 34.09427872900005, 71.94087436900003 34.08888557100005, 71.94168839400004 34.08085779900006, 71.94486338700005 34.07251499300003, 71.94680655000008 34.06991975200003, 71.93793822300006 34.064138427000046, 71.93710974200008 34.06222602300005, 71.93556942200007 34.05738618300006, 71.93176160800004 34.05498303400003, 71.92506022300006 34.052618222000035, 71.91817230500004 34.04780972900005, 71.91920152200004 34.04690161000008, 71.93270778700008 34.046410294000054, 71.93732246100006 34.04591112000003, 71.93895224800008 34.04257512300006, 71.93567959900008 34.035324770000045, 71.93486239900005 34.03502682200008, 71.93107476500006 34.033646823000026, 71.92768342300008 34.03102006800003, 71.92480998100007 34.02542760800003))",1023007.0,1016019.0,41133531.0,58527709.0,0.0068308427997071,-0.4228710148905038
24-Mar,200501,Khyber Pakhtunkhwa,Mansehra,Mansehra,"POLYGON ((73.27143484800007 34.33648706500003, 73.27171126600007 34.33345878100005, 73.27131576600004 34.32863169500007, 73.27080851600005 34.320623187000024, 73.27077692600005 34.32014968000004, 73.27054836300005 34.316723610000054, 73.27054421500003 34.31666366500008, 73.28272521400004 34.304515898000034, 73.28266987800004 34.30450360100008, 73.27755500000006 34.30336700000004, 73.26481019400006 34.28290304300003, 73.25787350000007 34.27176500000007, 73.24735223500005 34.27728446400005, 73.24096350000008 34.28063600000007, 73.23503296700005 34.28411669600007, 73.22821200000004 34.28812000000005, 73.22481720000007 34.28752442500007, 73.21927098600008 34.28655141100006, 73.20726108500008 34.297720093000066, 73.20399508600008 34.30113174200005, 73.20228759500003 34.30175748500005, 73.20198042800007 34.30253892700006, 73.20085335800007 34.305386404000046, 73.20081712400008 34.30547794900008, 73.19979422700004 34.310805870000024, 73.19727454100007 34.31716683500008, 73.19552772600008 34.32007974100003, 73.19533217600008 34.32040442600004, 73.19896854400008 34.324413409000044, 73.19933480600008 34.32610696100005, 73.20306573200008 34.32596435800008, 73.21021823100006 34.32243850300006, 73.21402662200006 34.320911859000034, 73.21444639700007 34.32120711300007, 73.21464455800003 34.32134657800003, 73.21801881600004 34.32372421500003, 73.22998017100008 34.32818651900004, 73.23278612800004 34.32923937900006, 73.23826529100006 34.32942436500008, 73.24106073600007 34.329519118000064, 73.24670227000007 34.330268869000065, 73.25245854100007 34.33414836400004, 73.25323741000005 34.335005885000044, 73.25384200500008 34.335671545000025, 73.25727686900007 34.33374547300008, 73.26166314000005 34.33482570700005, 73.26451156200005 34.33649693600006, 73.26801330400008 34.33691859000004, 73.27037160700007 34.338235723000025, 73.27141160500008 34.33881680400003, 73.27143266100006 34.33676774800006, 73.27143484800007 34.33648706500003))",707761.0,687898.0,39899792.0,47239469.0,0.0280645585162222,-0.1839527634630275
24-Jan,800539,Sindh,Thatta,Mirpur Bathoro,"POLYGON ((68.18207500000005 24.974774000000025, 68.18484800000004 24.96701100000007, 68.19039300000003 24.96701100000007, 68.19981900000005 24.96590200000003, 68.20591900000005 24.962575000000072, 68.21200540700005 24.956082492000064, 68.21423700000008 24.953702000000078, 68.22200000000004 24.95148400000005, 68.22699100000006 24.95647500000007, 68.22680553500004 24.953111758000034, 68.22339041300006 24.94822372300007, 68.21481126800006 24.944502726000053, 68.20674546700008 24.944665327000052, 68.19863231200003 24.946413806000066, 68.19598594100006 24.945930042000043, 68.19738719900005 24.943082187000073, 68.19906467700008 24.93881393600003, 68.20013866700003 24.93585696400004, 68.19928265400006 24.929246960000057, 68.19564557100006 24.92092715700005, 68.18935753500006 24.914371691000042, 68.18364129200006 24.912582247000046, 68.18301940400005 24.90945712900003, 68.18233964400008 24.904029428000058, 68.17601741200008 24.90197213500005, 68.17239585900006 24.89838442100006, 68.17231412900003 24.892254561000072, 68.17261733600003 24.888384420000023, 68.16732831500008 24.88703822900004, 68.16472569200005 24.879363513000044, 68.16506293600008 24.873057350000067, 68.16325400700003 24.86959729700004, 68.16459040500007 24.861250962000042, 68.16583261000005 24.854383750000068, 68.16556742600005 24.853912457000035, 68.16561355600004 24.853435227000034, 68.16217928800006 24.834919644000024, 68.15896901000008 24.828390660000025, 68.13888891900007 24.829183140000055, 68.12999321000007 24.821034473000054, 68.12773200000004 24.825054000000023, 68.12709613900006 24.82696158400006, 68.12440500000008 24.83503500000006, 68.12368063900004 24.840468952000037, 68.12329600000004 24.843353000000036, 68.11608700000005 24.854444000000058, 68.11307509000005 24.857182325000053, 68.10660371500006 24.862647520000053, 68.10222400000004 24.866088000000047, 68.09959155700005 24.86872076000003, 68.09306308800006 24.87512349800005, 68.08780700000005 24.879951000000062, 68.08558900000008 24.888269000000037, 68.08669800000007 24.895478000000026, 68.09168900000003 24.900469000000044, 68.10056100000003 24.900469000000044, 68.10923972300003 24.904347146000077, 68.11664200000007 24.90712300000007, 68.12274200000007 24.913222000000076, 68.12385100000006 24.919322000000022, 68.12402430500003 24.922444291000033, 68.12414251800004 24.924574048000068, 68.12422686200006 24.926073381000037, 68.12465105000007 24.933431679000023, 68.12488227800003 24.93739712400003, 68.12477190100003 24.939726982000025, 68.12477066600007 24.939753204000056, 68.12448101300004 24.945908762000045, 68.12496000000004 24.954811000000063, 68.12828700000006 24.963129000000038, 68.13549500000005 24.97089200000005, 68.14159500000005 24.97144700000007, 68.14658600000007 24.972556000000054, 68.15324000000004 24.975328000000047, 68.16390054200008 24.975373252000054, 68.17111678900005 24.97564368600007, 68.17542100000003 24.975883000000067, 68.18207500000005 24.974774000000025))",53159.0,46886.0,3111329.0,2606021.0,0.1180044771346338,0.1624090541373156
24-Dec,700075,Balochistan,Killa Saifullah,Badinai,"POLYGON ((67.91969100000006 31.53529100000003, 67.97083624100003 31.51758681000007, 67.97758700000003 31.515250000000037, 68.02212300000008 31.49298200000004, 68.06665900000007 31.45846700000004, 68.12566800000008 31.408364000000063, 68.15573000000006 31.381643000000054, 68.17688400000003 31.359375000000057, 68.20694600000007 31.342674000000045, 68.24480100000005 31.320406000000048, 68.28154300000006 31.309272000000078, 68.30826500000006 31.30147900000003, 68.34055300000006 31.29368500000004, 68.36393400000003 31.284778000000074, 68.39822342800005 31.281752595000057, 68.38966101300008 31.275000101000046, 68.36756386300004 31.263270272000057, 68.33753705000004 31.259985072000063, 68.30649607500004 31.25045007500006, 68.30470291900008 31.249495753000076, 68.28989222900003 31.241613464000068, 68.26856370500008 31.229541340000026, 68.25532098500008 31.214930045000074, 68.24297493200004 31.199930750000078, 68.23357430800007 31.18638328800006, 68.21755475400005 31.165601045000074, 68.21595134000006 31.16215382200005, 68.20300852900004 31.134327730000052, 68.18161500000008 31.083394000000055, 68.17243700000006 31.084159000000056, 68.15255300000007 31.08951200000007, 68.14796400000006 31.10098400000004, 68.13649300000003 31.108632000000057, 68.11354900000003 31.115515000000073, 68.10579193600006 31.11711964500006, 68.09137000000004 31.12010300000003, 68.07607500000006 31.12469200000004, 68.04854300000005 31.136164000000065, 68.03783600000008 31.15069500000004, 68.02330500000005 31.156813000000056, 68.01642200000003 31.156813000000056, 68.00877400000007 31.157578000000058, 68.00418500000006 31.166755000000023, 68.00112600000006 31.175168000000042, 67.98430100000007 31.175932000000046, 67.97435900000005 31.175932000000046, 67.96288700000008 31.180521000000056, 67.95982800000007 31.19734600000004, 67.95141500000005 31.204994000000056, 67.94462779800006 31.206610081000065, 67.93535500000007 31.208818000000065, 67.92770700000005 31.214172000000076, 67.92158900000004 31.219525000000033, 67.90629300000006 31.239409000000023, 67.90413217200006 31.241137691000063, 67.89099700000008 31.25164600000005, 67.87723100000005 31.270001000000036, 67.86576000000008 31.28376700000007, 67.86347954700005 31.285211266000033, 67.84281600000003 31.298298000000045, 67.82752000000005 31.31665300000003, 67.82216700000004 31.32812400000006, 67.82140200000003 31.346479000000045, 67.81604900000008 31.36865800000004, 67.81069500000007 31.378600000000063, 67.80610600000006 31.399249000000054, 67.77262477700003 31.398319839000067, 67.77133808600007 31.39993848000006, 67.76823960400003 31.401415004000057, 67.76401374400007 31.40342875700003, 67.76162710000006 31.40609911300004, 67.76040559600006 31.407465823000052, 67.75588458800007 31.410232738000047, 67.75395873200006 31.411411387000044, 67.75032111900003 31.41363765400007, 67.74093689800003 31.414783535000026, 67.74008124100004 31.41461501400005, 67.72634101700004 31.41190888700004, 67.68920853000003 31.40435535100005, 67.67375560100004 31.400571563000028, 67.67045149100005 31.39976252200006, 67.66007159300005 31.397220911000034, 67.65424162800008 31.397075400000062, 67.64406670600005 31.396821720000048, 67.64285085800003 31.39727872700007, 67.63377991900006 31.400688269000057, 67.62939360700005 31.40989595800005, 67.62773905500006 31.413369172000046, 67.62553985200003 31.414141185000062, 67.62287034900004 31.415078294000068, 67.61220534200004 31.41718811900006, 67.60690815600003 31.418236044000025, 67.60539277000004 31.418535829000064, 67.59762641300006 31.42681623200008, 67.59506877800004 31.433348918000036, 67.59469605100003 31.434301146000053, 67.59910634300007 31.453657968000073, 67.59894431600003 31.45568720600005, 67.59863158600007 31.459603881000078, 67.59746575400004 31.46315035500004, 67.59504646600004 31.470509852000077, 67.59099619600005 31.47956983800003, 67.57567630300008 31.505069159000072, 67.55830313100006 31.519283573000052, 67.55503914000008 31.521954110000024, 67.55399470600008 31.528800231000048, 67.55593907100007 31.530066540000064, 67.55948547800006 31.532375828000056, 67.56592089200007 31.533856099000047, 67.56956340700003 31.53469394900003, 67.58454933300004 31.534386176000055, 67.59446724000003 31.533211050000034, 67.61005520400005 31.53136410600007, 67.61271288900008 31.53131951000006, 67.62156722400005 31.53117093000003, 67.62774560400004 31.530205047000038, 67.62959518700006 31.529760193000072, 67.63637601000005 31.52812929600003, 67.64603148600008 31.520322487000044, 67.64846795000005 31.51835251500006, 67.65108766900005 31.518530803000033, 67.65380808500004 31.518715946000043, 67.65734282500006 31.519719835000046, 67.66175124800003 31.520971857000063, 67.67206827600006 31.520933957000068, 67.67779473500008 31.520912921000047, 67.69976776300007 31.519390427000076, 67.71309695400004 31.520634615000063, 67.71439476200004 31.52105606600003, 67.71713887900006 31.521947194000063, 67.72605288900007 31.524841938000066, 67.74206690800008 31.53370842100003, 67.76386305000005 31.55387443500007, 67.76697687700005 31.556755381000073, 67.77743604400007 31.564912003000074, 67.77819094700004 31.565500718000067, 67.79000746700007 31.572196418000033, 67.80359531800008 31.582143381000037, 67.81545123900008 31.595934314000033, 67.81894223400008 31.59852852000006, 67.82162500000004 31.594651000000056, 67.83507300000008 31.577600000000075, 67.86847500000005 31.557559000000026, 67.91969100000006 31.53529100000003))",590556.0,463211.0,34024533.0,35206903.0,0.2156357737454195,-0.0347505136955149
24-May,200238,Khyber Pakhtunkhwa,Hangu,Hangu,"POLYGON ((71.10950808800004 33.55120169500003, 71.10304241800003 33.54193354100005, 71.10089837700008 33.538016603000074, 71.10058990000005 33.539001969000026, 71.09886493100004 33.53650165800008, 71.09586305700003 33.53508938900006, 71.09005767700006 33.52754764000008, 71.08595721500006 33.525049902000035, 71.08604277000006 33.52695309600006, 71.08653538000004 33.53254358500004, 71.08650366200004 33.537796667000066, 71.08600798100008 33.54529926500004, 71.08521021900003 33.55093149900006, 71.08968813200005 33.551687988000026, 71.09212971200003 33.55229873800005, 71.09533490400008 33.55220594700006, 71.09814218900004 33.552889949000075, 71.10097842000005 33.55255320300006, 71.10395600600003 33.55235968900007, 71.10627787700008 33.55135385400007, 71.10794409400006 33.55108550600005, 71.10950808800004 33.55120169500003))",1926684.0,1363768.0,56166436.0,50165114.0,0.2921683057522666,0.1068489017177447
24-Dec,800262,Sindh,Khairpur,Sobho Dero,"POLYGON ((68.38929890800006 27.340051380000034, 68.39733000000007 27.33871300000004, 68.40496406900007 27.33871300000004, 68.40962300000007 27.33871300000004, 68.41863800000004 27.340352000000053, 68.42118119600008 27.341369154000063, 68.42683400000004 27.343630000000076, 68.43572492600003 27.34214858100006, 68.44032397900008 27.34138228000006, 68.44158600000003 27.34117200000003, 68.45224000000007 27.339533000000074, 68.46125500000005 27.334615000000042, 68.46666840100005 27.333138564000024, 68.47027100000008 27.332156000000055, 68.47764700000005 27.325600000000065, 68.48247175800003 27.321790948000057, 68.46378160100005 27.295721848000028, 68.46274771200007 27.293879805000074, 68.46201824100007 27.29206632300003, 68.45955402500005 27.29174118700007, 68.45499137600007 27.290677231000075, 68.45325831500003 27.28898997700003, 68.45347377800005 27.285653789000037, 68.44944301700008 27.280846170000075, 68.44735171100007 27.281359896000026, 68.44605923500006 27.280252305000033, 68.44198808400006 27.27910981800005, 68.43834303300008 27.27843182500004, 68.43752016100007 27.272819627000047, 68.43793506900005 27.264026771000033, 68.43829673600004 27.260922884000024, 68.43644312000004 27.260270259000038, 68.42430240500005 27.268582579000054, 68.42270594700005 27.27608676500006, 68.42155436400003 27.279022605000023, 68.41487087700006 27.282888206000052, 68.41256423600004 27.28421450600007, 68.40805099500005 27.28859263100003, 68.40555385000005 27.29092893400008, 68.40470574000005 27.29534744700004, 68.40265114700003 27.298146177000035, 68.39852162200003 27.29866557500003, 68.38901010400008 27.302502486000037, 68.39105815800008 27.301910638000038, 68.39240374900004 27.310615764000033, 68.39161789900004 27.31845252200003, 68.39130185700003 27.322052049000035, 68.38457090300005 27.323015634000058, 68.37722582400005 27.325075927000057, 68.37599021800008 27.328406725000036, 68.37641442700004 27.331779444000063, 68.38050006200007 27.333037098000034, 68.38258976000003 27.33848996000006, 68.38292984300006 27.34212394800005, 68.38203799600007 27.34313860000003, 68.37978403300008 27.34342209600004, 68.37911360300006 27.34619714300004, 68.37984239300005 27.346827339000072, 68.38067063400007 27.34612651200007, 68.38749500000006 27.340352000000053, 68.38929890800006 27.340051380000034))",352231.0,325530.0,11307278.0,15423499.0,0.0758053663646868,-0.3640328821843772
24-Mar,200317,Khyber Pakhtunkhwa,Kohat,Kohat,"POLYGON ((71.96943587900006 33.72685445700006, 71.97320550000006 33.72559800000005, 71.99029700000006 33.72559800000005, 72.00839400000007 33.720571000000064, 72.01736607900006 33.71886187100006, 72.01704557900007 33.71866676700006, 72.01580592400006 33.717912125000055, 72.00773732900007 33.71300047700004, 72.00626300000005 33.71210300000007, 71.99698600000005 33.691561000000036, 71.98834324700005 33.672750257000075, 71.98572100000007 33.667043000000035, 71.98538548400006 33.661673730000075, 71.98439600000006 33.645839000000024, 71.98365377800008 33.63674811000004, 71.98364685300004 33.63666328800008, 71.98213759600003 33.61817760100007, 71.98212199700004 33.61798653300008, 71.98194920600008 33.61587016300007, 71.98174500000005 33.613369000000034, 71.97710650000005 33.582888000000025, 71.95921500000003 33.57427400000006, 71.95457700000003 33.56499700000006, 71.96900364200008 33.54073356200007, 71.96915500000006 33.54047900000006, 71.95685831400004 33.53648500000003, 71.94457331000007 33.53260409100005, 71.93142636900006 33.528784993000045, 71.92299072300005 33.52636330300004, 71.91932223300006 33.52545608100007, 71.91496739900003 33.52435594800005, 71.90854020200004 33.523202652000066, 71.90365331200007 33.52205996400005, 71.90277542600006 33.52188078800003, 71.90045553800007 33.52390347200003, 71.89798406100005 33.52508957600003, 71.89596219900005 33.525799533000054, 71.89219785600005 33.52635195900007, 71.88895228000007 33.52674612200008, 71.88411049300004 33.52773900600005, 71.87603638000007 33.53005326500005, 71.86974204200004 33.53163457200003, 71.85931086900007 33.53468282500006, 71.85391302300008 33.53672445800004, 71.85142825600008 33.537709739000036, 71.84392868400005 33.54143557100008, 71.83969329700005 33.54504839300006, 71.83602173800006 33.551364911000064, 71.83387196300004 33.55595810800003, 71.83000886200006 33.56228836300005, 71.82735365300005 33.56651425600006, 71.82652095300006 33.567017873000054, 71.82016801600008 33.56989473800007, 71.81270848000008 33.57131747300008, 71.81099257800008 33.57156158600003, 71.80576505100004 33.572541777000026, 71.80098448200005 33.573005659000046, 71.79461572000008 33.57346236700005, 71.78616931900007 33.57305919200007, 71.78338403100008 33.572411475000024, 71.77973414700006 33.571785403000035, 71.77930317800008 33.57181630800005, 71.77887221000003 33.57184721300007, 71.77980844800004 33.57508917400003, 71.77899419000005 33.57877950200003, 71.77709447500007 33.583516186000054, 71.77546616400008 33.587264892000064, 71.77259632800008 33.59176588400004, 71.77831400000008 33.59481600000004, 71.78360058100003 33.592701368000064, 71.78825400000005 33.59084000000007, 71.78851015300006 33.590951362000055, 71.78963046800004 33.59143841800005, 71.79096234000008 33.59201744600006, 71.80349500000005 33.597466000000054, 71.82602400000007 33.60608000000008, 71.83397600000006 33.615357000000074, 71.84126500000008 33.62927300000007, 71.82516995100008 33.64000273400006, 71.82399460200008 33.64078627600003, 71.82337400000006 33.641200000000026, 71.80150700000007 33.64186300000006, 71.80018100000007 33.659092000000044, 71.80055508900006 33.66308299200006, 71.80150349600007 33.673198135000064, 71.80153761900004 33.673562066000045, 71.80216900000005 33.680296000000055, 71.80747000000008 33.69885000000005, 71.81465914300003 33.70519383800007, 71.81485700000007 33.704987000000074, 71.82671960700003 33.69864191000005, 71.83647300000007 33.69342500000005, 71.85507200000006 33.69543600000003, 71.86863292600003 33.70062918000008, 71.87120895100003 33.70161567300005, 71.87123794900003 33.70162677800005, 71.87869900000004 33.704484000000036, 71.88679125600004 33.70683375900006, 71.89428250000003 33.70900900000004, 71.91640100000006 33.72459200000003, 71.93336372900006 33.72915908900006, 71.94254100000006 33.73163000000005, 71.95507075000006 33.73082156400005, 71.95623914100008 33.73074617800006, 71.95812500000005 33.73062450000003, 71.96943587900006 33.72685445700006))",1119535.0,907344.0,48148819.0,35111400.0,0.1895349408459762,0.2707733911396663
